symbol,name,company_id
MEGMT,MEGA METAL SANAYİ VE TİCARET A.Ş.,8acae2c5594ca644015964a5bef50e57
MEKAG,MEKA GLOBAL MAKİNE İMALAT SANAYİ VE TİCARET A.Ş.,8acae2c586d22c51018adff79d0f2d15
MEKMD,MEKSA YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a24184e9e50141981faaf249d3
MEPET,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş.,4028e4a1416e696301416ea253f418ae
MERCN,MERCAN KİMYA SANAYİ VE TİCARET A.Ş.,8acae2c4782a4d580178ee32b32864d5
MERIT,MERİT TURİZM YATIRIM VE İŞLETME A.Ş.,4028e4a140f2ed7101412b9f84390347
MERKO,MERKO GIDA SANAYİ VE TİCARET A.Ş.,4028e4a240f2ef4701412bf3fc980553
METRO,METRO TİCARİ VE MALİ YATIRIMLAR HOLDİNG A.Ş.,4028e4a1416e696301416e9a320e1649
MEYSU,MEYSU GIDA SANAYİ VE TİCARET A.Ş.,8acae2c5998f25d7019b59665bd030f1
MGROS,MİGROS TİCARET A.Ş.,4028e4a141462df2014150162e1c3424
MHRGY,MHR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c486d22a3a018b03ad439129a9
MIATK,MİA TEKNOLOJİ A.Ş.,8acae2c47afb298a017cbcef284245ba
MINTF,MİNT FİNANSMAN A.Ş.,8acae2c4998f24d8019a0586000256ef
MMCAS,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,4028e4a1415f4d99014160040b8e3137
MNDRS,MENDERES TEKSTİL SANAYİ VE TİCARET A.Ş.,4028e4a1422d986e01425bfb19b05165
MNDTR,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,4028e4a24158e42201415ae7c0875fab
MNGFA,MNG FAKTORİNG A.Ş.,4028e4a141462df201414b08fe4e1287
MOBTL,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,8acae2c57afb2d70017d12c6d335669c
MOGAN,MOGAN ENERJİ YATIRIM HOLDİNG A.Ş.,8acae2c473646c5e0173e77f33b35138
MOPAS,MOPAŞ MARKETÇİLİK GIDA SANAYİ VE TİCARET A.Ş.,8acae2c49145e00d0194730c9f3e6d30
MPARK,MLP SAĞLIK HİZMETLERİ A.Ş.,4028e4a1462cc5dd01465c9550782baa
MRBAS,MARBAŞ MENKUL DEĞERLER A.Ş.,4028e4a140f2ed7101413af95c8c047c
MRBKF,MERCEDES BENZ KAMYON FİNANSMAN A.Ş.,8acae2c48304fe9c0186986217ed49c5
MRGYO,MARTI GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a1415f4d9b0141603d2b414108
MRMAG,MARKA MAĞAZACILIK A.Ş.,4028e4a240f2ef470141166b45c0040d
MRS,MARBAŞ MENKUL DEĞERLER A.Ş.,4028e4a140f2ed7101413af95c8c047c
MRSHL,MARSHALL BOYA VE VERNİK SANAYİİ A.Ş.,4028e4a140f2ed720140f325b12e0172
MSA,MEKSA YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a24184e9e50141981faaf249d3
MSGYO,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c4540d444501545d374f8d070a
MTRKS,MATRİKS FİNANSAL TEKNOLOJİLER A.Ş.,8acae2c575a1b5b60177de29c7177130
MTRYO,METRO YATIRIM ORTAKLIĞI A.Ş.,4028e4a14158e41f01415b1cecc4619f
MZHLD,MAZHAR ZORLU HOLDİNG A.Ş.,4028e4a24158e42401415adbb0917e5e
NATEN,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,8acae2c469cee2a2016bb6c259155c47
NETAS,NETAŞ TELEKOMÜNİKASYON A.Ş.,4028e4a240f2ef47014111d7df220232
NETCD,NETCAD YAZILIM A.Ş.,8acae2c47f7cb492017fd60a82802767
NIBAS,NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,4028e4a1413b7ef501413bc24123002f
NRBNK,NUROL YATIRIM BANKASI A.Ş.,4028e4a1415f4d9901416dc894a66313
NTGAZ,NATURELGAZ SANAYİ VE TİCARET A.Ş.,8acae2c4782a4d580178492e12820f4f
NTHOL,NET HOLDİNG A.Ş.,4028e4a140f2ed7101412ba0829f034d
NUGYO,NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a1416e696301416f6100e76fb9
NUHCM,NUH ÇİMENTO SANAYİ A.Ş.,4028e4a141558bdd014156053d9f04b2
NYB,NUROL YATIRIM BANKASI A.Ş.,4028e4a1415f4d9901416dc894a66313
OBAMS,OBA MAKARNACILIK SANAYİ VE TİCARET A.Ş.,8acae2c58b2fa64e018dc01d63686b27
OBASE,OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,8acae2c57f7cbb49018050e4303b068b
ODAS,ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,4028e4a2416e696c01416edd70713183
ODINE,ODİNE SOLUTİONS TEKNOLOJİ TİCARET VE SANAYİ A.Ş.,8acae2c58b2fa64e018e1cbdc7e02623
OFSYM,OFİS YEM GIDA SANAYİ TİCARET A.Ş.,8acae2c586d22c510189bf5dfc710286
OMD,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a240ee37a30140ee408ef80002
ONCSM,ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,8acae2c4812b870c018161f7cdde10f3
ONRYT,ONUR YÜKSEK TEKNOLOJİ A.Ş.,8acae2c58b2fa64e018f8540ca5f57d4
OPET,OPET PETROLCÜLÜK A.Ş.,4028e4a240e95dc30140ee34335300e8
ORCAY,ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,8acae2c47afb298b017b5ea1d5ee3d78
ORFIN,ORFİN FİNANSMAN A.Ş.,4028e4a140f2ed7201411780a3bd062e
ORGE,ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,4028e4a140ee35c00140ee3971130009
ORMA,ORMA ORMAN MAHSÜLLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,4028e4a240ee37a90140ee3cedbb0002
OSMEN,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a240ee37a30140ee408ef80002
OSTIM,OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,4028e4a241462fd8014149e82fb004c5
OSVKS,OSMANLI VARLIK KİRALAMA A.Ş.,8acae2c5998f25d70199f11791bb492a
OTKAR,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,4028e4a140ee35c70140ee4316b3001d
OTOKC,OTOKOÇ OTOMOTİV TİCARET VE SANAYİ A.Ş.,4028e4a240ee37a90140ee45a0fa0007
OTOSR,OTOSOR OTOMOTİV A.Ş.,8acae2c486d22a3b018b041f67b641d2
OTTO,OTTO HOLDİNG A.Ş.,4028e4a14203278a01420955fc5d14bd
OYA,OYAK YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a14158e41f01415a5e854d4441
OYAKC,OYAK ÇİMENTO FABRİKALARI A.Ş.,4028e4a140f2ed720140f32377aa016c
OYAYO,OYAK YATIRIM ORTAKLIĞI A.Ş.,4028e4a140ee35c70140ee4e93870038
OYLUM,OYLUM SINAİ YATIRIMLAR A.Ş.,4028e4a14184e9cf0141919d8abd1552
OYYAT,OYAK YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a14158e41f01415a5e854d4441
OZATD,ÖZATA DENİZCİLİK SANAYİ VE TİCARET A.Ş.,8acae2c49145e00d019180a20f28221c
OZGYO,ÖZDERİCİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a140ee35c70140ee582a75003c
OZKGY,ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a140f2ed720141079632d0024f
OZRDN,ÖZERDEN AMBALAJ SANAYİ A.Ş.,1DE05DAA82D2073AE0530A4A622A2EBD
OZSUB,ÖZSU BALIK ÜRETİM A.Ş.,8acae2c465a51c380166776d73784fba
OZYSR,ÖZYAŞAR TEL VE GALVANİZLEME SANAYİ A.Ş.,8acae2c58b2fa64e018f853cd37d57cf
PAGYO,PANORA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a240f2ef4c014134d6641f062a
PAHOL,PASİFİK HOLDİNG A.Ş.,8acae2c4998f24d8019a5ffde32b0e5a
PAMEL,PAMEL YENİLENEBİLİR ELEKTRİK ÜRETİM A.Ş.,4028e4a246b4c5a90147f8ed32b0722f
PAPIL,PAPİLON SAVUNMA TEKNOLOJİ VE TİCARET A.Ş.,8acae2c46e7fdc6a016e93286c5304b5
PARSN,PARSAN MAKİNA PARÇALARI SANAYİİ A.Ş.,4028e4a140ee84900140f1ecef250011
PASEU,PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,8acae2c586d22c5101887ae575873835
PATEK,PASİFİK TEKNOLOJİ A.Ş.,8acae2c58b2fa64e018d63b9afbd4e6c
PBT,PASHA YATIRIM BANKASI A.Ş.,4028e4a14184e9c9014192aa6c1c1e03
PBTR,PASHA YATIRIM BANKASI A.Ş.,4028e4a14184e9c9014192aa6c1c1e03
PCILT,PC İLETİŞİM VE MEDYA HİZMETLERİ SANAYİ TİCARET A.Ş.,8acae2c5782a4e6d017844c378070abd
PEKGY,PEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c55fc6011001617acbeb1b48da
PENGD,PENGUEN GIDA SANAYİ A.Ş.,4028e4a246b4c5a9014836bd56174fe9
PENTA,PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş.,4028e4a14184e9c9014198033c094251
PETKM,PETKİM PETROKİMYA HOLDİNG A.Ş.,4028e4a240f2ef470141165c566a03e4
PETUN,PINAR ENTEGRE ET VE UN SANAYİİ A.Ş.,4028e4a240ee866c0140f1f7b3990027
PGSUS,PEGASUS HAVA TAŞIMACILIĞI A.Ş.,4028e4a2422d9a78014232e751bc22a4
PINSU,PINAR SU VE İÇECEK SANAYİ VE TİCARET A.Ş.,4028e4a240ee866c0140f1f8c01a003e
PKART,PLASTİKKART AKILLI KART İLETİŞİM SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,4028e4a24184e9e501419d8dd26e7538
PKENT,PETROKENT TURİZM A.Ş.,4028e4a140f2ed72014106c1df9a021f
PLTUR,PLATFORM TURİZM TAŞIMACILIK GIDA İNŞAAT TEMİZLİK HİZMETLERİ SANAYİ VE TİCARET A.Ş.,4028e4a2422d9a7801427038d3fc1e11
PNLSN,PANELSAN ÇATI CEPHE SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,8acae2c47d3bee50017db95876e6220e
PNSUT,PINAR SÜT MAMÜLLERİ SANAYİİ A.Ş.,4028e4a240ee866c0140f1f97e530042
POLHO,POLİSAN HOLDİNG A.Ş.,4028e4a241733d4a01417414a27127d7
POLTK,POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş.,4028e4a246b4c5a90147fcd473d37f85
PRDGS,PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,8acae2c57afb2d71017bceb97170639d
PRFFK,PARAFİNANS FAKTORİNG A.Ş.,8acae2c562329bd101633aecee66085d
PRKAB,TÜRK PRYSMİAN KABLO VE SİSTEMLERİ A.Ş.,4028e4a240f2ef470141167b777b0437
PRKME,PARK ELEKTRİK ÜRETİM MADENCİLİK SANAYİ VE TİCARET A.Ş.,4028e4a141da49ea0141e45622e54843
PRZMA,PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş.,4028e4a2415f4f8401415ff644c5341c
PSDTC,PERGAMON STATUS DIŞ TİCARET A.Ş.,1DE05DAA8399073AE0530A4A622A2EBD
PSGYO,PASİFİK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c4794d364a017a51e9e5d256c9
QFINF,Q FİNANS FAKTORİNG A.Ş.,8acae2c575a1b5b60177156c205e0c31
QNBFF,QNB FAKTORİNG A.Ş.,4028e4a140e95be70140edf441e100cc
QNBFK,QNB FİNANSAL KİRALAMA A.Ş.,4028e4a140f2ed7201410821418e027d
QNBTR,QNB BANK A.Ş.,4028e4a240e95dc90140ee076f400178
QNBVK,QNB VARLIK KİRALAMA A.Ş.,8acae2c468aeffb70169914527d01563
QUAGR,QUA GRANITE HAYAL YAPI VE ÜRÜNLERİ SANAYİ TİCARET A.Ş.,8acae2c469cee2a4016b1c1dc11f2b03
QUFIN,QUICK FİNANSMAN A.Ş.,8acae2c480e910340181144dafd90e8d
QYATB,Q YATIRIM BANKASI A.Ş.,8acae2c58b2fa64e019103ccd8093825
QYHOL,Q YATIRIM HOLDİNG A.Ş.,8acae2c582b7eb070182f3043ec810b9
RALYH,RAL YATIRIM HOLDİNG A.Ş.,4028e4a240f2ef4c0141029be169015f
RAYSG,RAY SİGORTA A.Ş.,4028e4a241733d4201417ddf67f8288c
REEDR,REEDER TEKNOLOJİ SANAYİ VE TİCARET A.Ş.,8acae2c586d22c53018a73739d9104a8
RGYAS,RÖNESANS GAYRİMENKUL YATIRIM A.Ş.,4028e4a241b612d80141d9a52e2a2727
RNPOL,RAİNBOW POLİKARBONAT SANAYİ TİCARET A.Ş.,8acae2c47afb298b017bcfa8c4e96550
RODRG,RODRİGO TEKSTİL SANAYİ VE TİCARET A.Ş.,4028e4a241e538ab0141ef77414543c5
ROYAL,ROYAL HALI İPLİK TEKSTİL MOBİLYA SANAYİ VE TİCARET A.Ş.,4028e4a2416e696c01416f75fb677481
RTALB,RTA LABORATUVARLARI BİYOLOJİK ÜRÜNLER İLAÇ VE MAKİNE SANAYİ TİCARET A.Ş.,4028e4a2486ec9ba0148c19eb7eb1933
RUBNS,RUBENİS TEKSTİL SANAYİ TİCARET A.Ş.,8acae2c47d3bee50017d8f777c171313
RUZYE,RUZY MADENCİLİK VE ENERJİ YATIRIMLARI SANAYİ VE TİCARET A.Ş.,4028e4a14158e41f01415a8ea74c4fbe
RYGYO,REYSAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a140ee847b0140f20278c00023
RYSAS,REYSAŞ TAŞIMACILIK VE LOJİSTİK TİCARET A.Ş.,4028e4a140ee847b0140f203980d0030
SAFKR,SAFKAR EGE SOĞUTMACILIK KLİMA SOĞUK HAVA TESİSLERİ İHRACAT İTHALAT SANAYİ VE TİCARET A.Ş.,8acae2c55fc6011101602fcafb57255a
SAHOL,HACI ÖMER SABANCI HOLDİNG A.Ş.,4028e4a240ee37a90140ee50087e000b
SAMAT,SARAY MATBAACILIK KAĞITÇILIK KIRTASİYECİLİK TİCARET VE SANAYİ A.Ş.,4028e4a1415f4d9b01415fde1bcc2fce
SANEL,SAN-EL MÜHENDİSLİK ELEKTRİK TAAHHÜT SANAYİ VE TİCARET A.Ş.,4028e4a143371eea0143532e82ac510b
SANFM,SANİFOAM ENDÜSTRİ VE TÜKETİM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,4028e4a141733b560141741ee61b25bd
SANKO,SANKO PAZARLAMA İTHALAT İHRACAT A.Ş.,4028e4a242140a92014223b5b91333e8
SARKY,SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET A.Ş.,4028e4a140f2ed7101410294f924012d
SARTN,SARTEN AMBALAJ SANAYİ VE TİCARET A.Ş.,4028e4a1413b7ef5014144f0375b00cf
SASA,SASA POLYESTER SANAYİ A.Ş.,4028e4a240ee866c0140f20abd9500cc
SAYAS,SAY YENİLENEBİLİR ENERJİ EKİPMANLARI SANAYİ VE TİCARET A.Ş.,4028e4a1415f4d9901416000c2de30f0
SDTTR,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş.,8acae2c48304fe9e0183ac70038e4941
SEGMN,SEĞMEN KARDEŞLER GIDA ÜRETİM VE AMBALAJ SANAYİ A.Ş.,8acae2c48c3efabf019017378c962a6d
SEGYO,ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c56faf888c01718864329b7097
SEK,ŞEKERBANK T.A.Ş.,4028e4a240f2ef4c01412adc8fba04ee
SEKFK,ŞEKER FİNANSAL KİRALAMA A.Ş.,4028e4a141e536460141e92af0291568
SEKUR,SEKURO PLASTİK AMBALAJ SANAYİ A.Ş.,1DE05DAA83C4073AE0530A4A622A2EBD
SELEC,SELÇUK ECZA DEPOSU TİCARET VE SANAYİ A.Ş.,4028e4a2416e697d01416ec00e101dce
SELVA,SELVA GIDA SANAYİ A.Ş.,8acae2c5794d3d6a0179fb3f31d744cd
SERNT,SERANİT GRANİT SERAMİK SANAYİ VE TİCARET A.Ş.,8acae2c49145e00b019497929176199a
SEYKM,SEYİTLER KİMYA SANAYİ A.Ş.,402821824da3aa97014f16c428d14bcf
SILVR,SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,4028e4a243dd5e8f01440734fd5613db
SISE,TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,4028e4a140f2ed710140f385d5690102
SKBNK,ŞEKERBANK T.A.Ş.,4028e4a240f2ef4c01412adc8fba04ee
SKTAS,SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,4028e4a140f275530140f27bc043017d
SKY,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a241a25fcb0141a7c4a064241c
SKYLP,SKYALP FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,4028e4a1415f4d9b01415ff295793adc
SKYMD,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a241a25fcb0141a7c4a064241c
SMART,SMARTİKS YAZILIM A.Ş.,8acae2c569cee403016a6d8db5035804
SMRFA,SÜMER FAKTORİNG A.Ş.,4028e4a144a0804f01459354f547295d
SMRTG,SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,8acae2c47d3bee4e017f49ce882e7b01
SMRVA,SÜMER VARLIK YÖNETİM A.Ş.,402821814da3a99c014eb57bdd604a6f
SNGYO,SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a14184e9cf01419c0168dd5a87
SNICA,SANİCA ISI SANAYİ A.Ş.,8acae2c5830502c20183cb8491655a67
SNPAM,SÖNMEZ PAMUKLU SANAYİİ A.Ş.,4028e4a240f2ef4c01412ad919a504dd
SODSN,SODAŞ SODYUM SANAYİİ A.Ş.,4028e4a140f2ed7201412ad04fdc071d
SOKE,SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,8acae2c552495f640152d616d67a0b95
SOKM,ŞOK MARKETLER TİCARET A.Ş.,4028e4a14184e9c9014198095f4442bf
SONME,SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,4028e4a240f2ef4c01412ad6196104d2
SRVGY,SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a1416e696501416f80a3377c4b
SUMAS,SUMAŞ SUNİ TAHTA VE MOBİLYA SANAYİİ A.Ş.,4028e4a141e536460141ea4aa4271f3b
SUNTK,SUN TEKSTİL SANAYİ VE TİCARET A.Ş.,8acae2c47f7cb4920180234f4d1064b4
SURGY,SUR TATİL EVLERİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c48b2fa25a018c33a0808a03b0
SUWEN,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş.,8acae2c47902e75601792308abd41e4a
SZUKI,SUZUKİ MOTORLU ARAÇLAR PAZARLAMA A.Ş.,8acae2c465a51c38016643c975543b2f
TABGD,TAB GIDA SANAYİ VE TİCARET A.Ş.,4028e4a141e536460141e5aa84740938
TAC,TACİRLER YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a14184e9cf01419c00c2a65a7e
TAMFA,TAM FİNANS FAKTORİNG A.Ş.,4028e4a241da4bed0141dfd84e062851
TARKM,TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,8acae2c56eccfc0c016fae44264f6323
TATEN,TATLIPINAR ENERJİ ÜRETİM A.Ş.,8acae2c586d22c510189bf5827490281
TATGD,TAT GIDA SANAYİ A.Ş.,4028e4a140f2ed720140f31089aa010a
TAVHL,TAV HAVALİMANLARI HOLDİNG A.Ş.,4028e4a140f2ed720140f31195ef010e
TBORG,TÜRK TUBORG BİRA VE MALT SANAYİİ A.Ş.,4028e4a140f2ed720140f37b033601b2
TCELL,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,4028e4a1486ec80a0148c55510d71d31
TCKRC,KIRAÇ GALVANİZ TELEKOMİNİKASYON METAL MAKİNE İNŞAAT ELEKTRİK SANAYİ VE TİCARET A.Ş.,8acae2c48c3efac0019137973fd07e5e
TCRYT,TACİRLER YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a14184e9cf01419c00c2a65a7e
TDGYO,TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c45fc5ff9d01613299f17a2065
TEBFA,TEB FAKTORİNG A.Ş.,4028e4a241462fd801414f9ef4b3377b
TEHOL,TERA YATIRIM TEKNOLOJİ HOLDİNG A.Ş.,4028e4a240ee866c0140f1f6699e0018
TEKTU,TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,4028e4a1416e696301416effc1a04330
TERA,TERA YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a141733b56014178115f7e51e7
TEVKS,TERA VARLIK KİRALAMA A.Ş.,8acae2c49b85f8cf019c2d1ef34e1606
TEZOL,EUROPAP TEZOL KAĞIT SANAYİ VE TİCARET A.Ş.,8acae2c468aeffb7016949376d695d6c
TFNVK,TF VARLIK KİRALAMA A.Ş.,4028e4a240f2ef4c01413b17046806f6
TGB,TÜRKİYE GARANTİ BANKASI A.Ş.,4028e4a140f2ed720140f37cb2a601b7
TGSAS,TGS DIŞ TİCARET A.Ş.,4028e4a140f2ed710140f3255bea009c
THL,TÜRKİYE HALK BANKASI A.Ş.,1DE05DAA82C3073AE0530A4A622A2EBD
THR,TÜRKİYE İHRACAT KREDİ BANKASI A.Ş.,1DE05DAA8430073AE0530A4A622A2EBD
THYAO,TÜRK HAVA YOLLARI A.O.,4028e4a140f2ed720140f376bebb01a7
TIB,TÜRKİYE İŞ BANKASI A.Ş.,4028e4a140f2ed7201411682b0cb05c6
TIMUR,TİMUR GAYRİMENKUL GELİŞTİRME YAPI VE YATIRIM A.Ş.,1DE05DAA8407073AE0530A4A622A2EBD
TKFEN,TEKFEN HOLDİNG A.Ş.,4028e4a140f2ed720140f31367840112
TKNSA,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,4028e4a240f2ef470140f31ac6aa006f
TLMAN,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,8acae2c45fc5ff9d0160e9391f3b05a4
TMPOL,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,4028e4a246b4c5ad0148319a4a87518f
TMSN,TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,4028e4a141e536460141e53904b50025
TNZTP,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,8acae2c575a1b5b601773e8cc29d0b24
TOASO,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,4028e4a140f2ed710140f328bed700a5
TRA,TERA YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a141733b56014178115f7e51e7
TRALT,TÜRK ALTIN İŞLETMELERİ A.Ş.,4028e4a2422d9a6e0142bd91d3687a69
TRCAS,TURCAS HOLDİNG A.Ş.,4028e4a1415f4d9b01416005c65d3d53
TRENJ,TR DOĞAL ENERJİ KAYNAKLARI ARAŞTIRMA VE ÜRETİM A.Ş.,4028e4a2422d9a6e0142bd9255a37a70
TRGYO,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a1413b7ef5014144f83882011f
TRHOL,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,4028e4a140f2ed7101411163985a021e
TRILC,TURK İLAÇ VE SERUM SANAYİ A.Ş.,8acae2c575a1b5b601773ec6c0030b66
TRKFN,TURK FİNANSMAN A.Ş.,8acae2c46d7599a6016d873a5f860360
TRKNT,TURKNET İLETİŞİM HİZMETLERİ A.Ş.,8acae2c469cee2a4016a77942be766cf
TRMET,TR ANADOLU METAL MADENCİLİK İŞLETMELERİ A.Ş.,4028e4a2422d9a6e0142bd921d307a6d
TRYKI,TİRYAKİ AGRO GIDA SANAYİ VE TİCARET A.Ş.,1DE05DAA8408073AE0530A4A622A2EBD
TSGYO,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a240f2ef470140f37174c600a7
TSK,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,4028e4a140f2ed710140f3831c6300fd
TSKB,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,4028e4a140f2ed710140f3831c6300fd
TSPOR,TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,4028e4a141da49e50141e0852f272b80
TTKOM,TÜRK TELEKOMÜNİKASYON A.Ş.,4028e4a241e538ab0141ea9c96912c8b
TTRAK,TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,4028e4a140f2ed720140f3790d6a01ad
TUCLK,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,4028e4a146b4c4110147f3bb4e795ce5
TUKAS,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,4028e4a240f2ef470140f373b77f00ac
TUPRS,TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,4028e4a140f2ed720140f37f139c01bc
TUREX,TUREKS TURİZM TAŞIMACILIK A.Ş.,402821824bf524dd014d7babc2134829
TURGG,TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,4028e4a140f2ed720140f3440383018e
TURSG,TÜRKİYE SİGORTA A.Ş.,4028e4a140e95be70140ee2f466d0159
TV8TV,TV8 TV YAYINCILIK A.Ş.,4028e4a1415f4d9b014160385b35407b
TVB,TÜRKİYE VAKIFLAR BANKASI T.A.O.,4028e4a1415f4d9b01415fe3340f36e4
UCAYM,ÜÇAY MÜHENDİSLİK ENERJİ VE İKLİMLENDİRME TEKNOLOJİLERİ A.Ş.,8acae2c49b85f8ce019ba3efeb403292
UFUK,UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,4028e4a24158e42201415afe28e760a4
ULAS,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,4028e4a240f2ef4c0140f38adfa1008d
ULKER,ÜLKER BİSKÜVİ SANAYİ A.Ş.,4028e4a14184e9c901419801438a422b
ULUFA,ULUSAL FAKTORİNG A.Ş.,4028e4a1416e696301416f321c3d5ca7
ULUSE,ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,4028e4a24a069620014a341cfac83419
ULUUN,ULUSOY UN SANAYİ VE TİCARET A.Ş.,4028e4a14371e09d0143c4d925022442
UMPAS,UMPAŞ HOLDİNG A.Ş.,4028e4a240f2ef4c0140f38be24f0091
UNLU,ÜNLÜ YATIRIM HOLDİNG A.Ş.,4028e4a24bcf2bca014be9def2a47203
USAK,UŞAK SERAMİK SANAYİ A.Ş.,1DE05DAA843E073AE0530A4A622A2EBD
